#Software: Microsoft Internet Information Services 10.0
#Version: 1.0
#Date: 2025-08-22 15:09:16
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2025-08-22 21:31:24 192.168.1.207 GET /laravel/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 288
2025-08-22 21:31:24 192.168.1.207 GET /laravel/core/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 290
2025-08-22 21:31:24 192.168.1.207 GET /mail/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 306
2025-08-22 21:31:26 192.168.1.207 GET /mailer/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 291
2025-08-22 21:31:26 192.168.1.207 GET /nginx/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 291
2025-08-22 21:31:26 192.168.1.207 GET /public/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 291
2025-08-22 21:31:26 192.168.1.207 GET /site/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 303
2025-08-22 21:31:27 192.168.1.207 GET /xampp/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 336
2025-08-22 21:31:27 192.168.1.207 GET /main/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 285
2025-08-22 21:31:27 192.168.1.207 GET /node_modules/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 288
2025-08-22 21:31:28 192.168.1.207 GET /kyc/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 285
2025-08-22 21:31:28 192.168.1.207 GET /admin/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 295
2025-08-22 21:31:28 192.168.1.207 GET /prod/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 326
2025-08-22 21:31:28 192.168.1.207 GET /.env.bak - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 288
2025-08-22 21:31:29 192.168.1.207 GET /api/shared/config/config.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 297
2025-08-22 21:31:29 192.168.1.207 GET /api/shared/config.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 292
